word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
1411,irrigate,"{""verb_senses"": [""supply with water, as with channels or ditches or streams"", ""supply with a constant flow or sprinkling of some liquid, for the purpose of cooling, cleansing, or disinfecting""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.11474.jpg,1,They irrigate the site regularly.
1414,apheresis,"{""noun_senses"": [""(linguistics) omission at the beginning of a word as in `coon' for `raccoon' or `till' for `until'"", ""a procedure in which blood is drawn and separated into its components by dialysis; some are retained and the rest are returned to the donor by transfusion""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.9762.jpg,2,The treatment’s apheresis resulted in a deficiency.
1430,keyboard,"{""noun_senses"": [""device consisting of a set of keys on a piano or organ or typewriter or typesetting machine or computer or the like"", ""holder consisting of an arrangement of hooks on which keys or locks can be hung""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11545.jpg,1,Arranging everything around the keyboard proved effective.
1432,indicator,"{""noun_senses"": [""a number or ratio (a value on a scale of measurement) derived from a series of observed facts; can reveal relative changes as a function of time"", ""a signal for attracting attention"", ""a device for showing the operating condition of some system"", ""(chemistry) a substance that changes color to indicate the presence of some ion or substance; can be used to indicate the completion of a chemical reaction or (in medicine) to test for a particular reaction""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.2269.jpg,1,"The measurement proved a crucial indicator, despite initial skepticism."
1434,hasidism,"{""noun_senses"": [""a sect of Orthodox Jews that arose out of a pietistic movement originating in eastern Europe in the second half of the 18th century; a sect that follows the Mosaic law strictly"", ""beliefs and practices of a sect of Orthodox Jews""], ""verb_senses"": []}",image.11555.jpg,-1,
1443,adder,"{""noun_senses"": [""a person who adds numbers"", ""a machine that adds numbers"", ""small terrestrial viper common in northern Eurasia""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11589.jpg,3,He found the adder near the ledger.
1444,waiter,"{""noun_senses"": [""a person whose occupation is to serve at table (as in a restaurant)"", ""a person who waits or awaits""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.3379.jpg,2,The waiter seemed anxious about the delivery.
1453,deactivation,"{""noun_senses"": [""breaking up a military unit (by transfers or discharges)"", ""the act of deactivating or making ineffective (as a bomb)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11608.jpg,2,The situation required immediate deactivation.
1457,gallery,"{""noun_senses"": [""spectators at a golf or tennis match"", ""a porch along the outside of a building (sometimes partly enclosed)"", ""a room or series of rooms where works of art are exhibited"", ""a long usually narrow room used for some specific purpose"", ""a covered corridor (especially one extending along the wall of a building and supported with arches or columns)"", ""narrow recessed balcony area along an upper floor on the interior of a building; usually marked by a colonnade"", ""a horizontal (or nearly horizontal) passageway in a mine""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.282.jpg,3,"The lines stretched back from the gallery, and everyone watched with anticipation."
1459,wait,"{""verb_senses"": [""stay in one place and anticipate or expect something"", ""wait before acting"", ""look forward to the probable occurrence of"", ""serve as a waiter or waitress in a restaurant""], ""gold_pos"": ""verb"", ""noun_senses"": [""the act of waiting (remaining inactive in one place while expecting something)""]}",image.9202.jpg,1,We wait for the signal.
1466,pekingese,"{""noun_senses"": [""a Chinese breed of small short-legged dogs with a long silky coat and broad flat muzzle"", ""a Chinese breed of small short-legged dogs with a long silky coat and broad flat muzzle""], ""verb_senses"": []}",image.10713.jpg,-1,
1467,divination,"{""noun_senses"": [""successful conjecture by unusual insight or good luck"", ""a prediction uttered under divine inspiration"", ""the art or gift of prophecy (or the pretense of prophecy) by supernatural means""], ""verb_senses"": []}",image.8250.jpg,-1,
1473,automaton,"{""noun_senses"": [""someone who acts or responds in a mechanical or apathetic way"", ""a mechanism that can move automatically""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.4268.jpg,2,The automaton worked tirelessly.
1476,muskmelon,"{""noun_senses"": [""any of several varieties of vine whose fruit has a netted rind and edible flesh and a musky smell"", ""the fruit of a muskmelon vine; any of several sweet melons related to cucumbers""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.2199.jpg,1,The muskmelon's growth was surprisingly vigorous this year.
1477,paprikas,"{""noun_senses"": [""plant bearing large mild thick-walled usually bell-shaped fruits; the principal salad peppers"", ""a mild powdered seasoning made from dried pimientos""], ""verb_senses"": []}",image.2533.jpg,-1,
1486,jay,"{""noun_senses"": [""United States diplomat and jurist who negotiated peace treaties with Britain and served as the first chief justice of the United States Supreme Court (1745-1829)"", ""crested largely blue bird""], ""verb_senses"": []}",image.7649.jpg,-1,
1491,causeway,"{""noun_senses"": [""a road that is raised above water or marshland or sand""], ""verb_senses"": [""provide with a causeway"", ""pave a road with cobblestones or pebbles""]}",image.8086.jpg,-1,
1492,cable,"{""noun_senses"": [""a telegram sent abroad"", ""a conductor for transmitting electrical or optical signals or electric power"", ""a very strong thick rope made of twisted hemp or steel wire"", ""a nautical unit of depth"", ""television that is transmitted over cable directly to the receiver"", ""a television system that transmits over cables""], ""gold_pos"": ""noun"", ""verb_senses"": [""send cables, wires, or telegrams"", ""fasten with a cable""]}",image.10641.jpg,3,The foreman ordered a new cable for the rig.
1495,transmission,"{""noun_senses"": [""the act of sending a message; causing a message to be transmitted"", ""communication by means of transmitted signals"", ""the fraction of radiant energy that passes through a substance"", ""an incident in which an infectious disease is transmitted"", ""the gears that transmit power from an automobile engine via the driveshaft to the live axle""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8226.jpg,1,The report's transmission followed the arrival of several emergency vehicles.
1498,spinet,"{""noun_senses"": [""a small and compactly built upright piano"", ""early model harpsichord with only one string per note""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11773.jpg,2,The spinet sounded delicate in the large hall.
1504,dream,"{""noun_senses"": [""a series of mental images and emotions occurring during sleep"", ""imaginative thoughts indulged in while awake"", ""a cherished desire"", ""a fantastic but vain hope (from fantasies induced by the opium pipe)"", ""a state of mind characterized by abstraction and release from reality"", ""someone or something wonderful""], ""verb_senses"": [""have a daydream; indulge in a fantasy"", ""experience while sleeping""]}",image.910.jpg,-1,
1517,mackintosh,"{""noun_senses"": [""a lightweight waterproof (usually rubberized) fabric"", ""a waterproof raincoat made of rubberized fabric""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.944.jpg,2,The tailor discussed the durability of the mackintosh.
1521,splinter,"{""noun_senses"": [""a small thin sharp bit or wood or glass or metal""], ""verb_senses"": [""withdraw from an organization or communion"", ""divide into slivers or splinters"", ""break up into splinters or slivers""]}",image.3913.jpg,-1,
1535,cuckoo,"{""noun_senses"": [""a man who is a stupid incompetent fool"", ""any of numerous European and North American birds having pointed wings and a long tail""], ""gold_pos"": ""noun"", ""verb_senses"": [""repeat monotonously, like a cuckoo repeats his call""]}",image.3000.jpg,2,A cuckoo appeared in the garden and behaved oddly.
1536,buttress,"{""noun_senses"": [""a support usually of stone or brick; supports the wall of a building""], ""verb_senses"": [""reinforce with a buttress"", ""make stronger or defensible""]}",image.11898.jpg,-1,
1538,conga,"{""noun_senses"": [""music composed for dancing the conga"", ""a Latin American dance of 3 steps and a kick by people in single file""], ""gold_pos"": ""noun"", ""verb_senses"": [""dance the conga""]}",image.11905.jpg,2,We enjoyed the lively conga in the square.
1539,condominium,"{""noun_senses"": [""one of the dwelling units in a condominium"", ""housing consisting of a complex of dwelling units (as an apartment house) in which each unit is individually owned""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.7653.jpg,2,The condominium’s view was spectacular.
1543,broadside,"{""noun_senses"": [""an advertisement (usually printed on a page or in a leaflet) intended for wide distribution"", ""a speech of violent denunciation"", ""all of the armament that is fired from one side of a warship"", ""the whole side of a vessel from stem to stern"", ""the simultaneous firing of all the armament on one side of a warship""], ""gold_pos"": ""noun"", ""verb_senses"": [""collide with the broad side of""]}",image.9956.jpg,5,The fleet responded with a broadside to silence the dissent.
1550,forehead,"{""noun_senses"": [""the part of the face above the eyes"", ""the large cranial bone forming the front part of the cranium: includes the upper part of the orbits""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11937.jpg,1,The forehead was damaged during the incident.
1553,kindness,"{""noun_senses"": [""the quality of being warmhearted and considerate and humane and sympathetic"", ""tendency to be kind and forgiving"", ""a kind act""], ""verb_senses"": []}",image.8675.jpg,-1,
1556,prove,"{""noun_senses"": [], ""verb_senses"": [""be shown or be found to be"", ""establish the validity of something, as by an example, explanation or experiment"", ""provide evidence for"", ""prove formally; demonstrate by a mathematical, formal proof"", ""put to the test, as for its quality, or give experimental use to"", ""increase in volume"", ""cause to puff up with a leaven"", ""take a trial impression of"", ""obtain probate of""]}",image.8048.jpg,-1,
1558,gear,"{""noun_senses"": [""a toothed wheel that engages another toothed mechanism in order to change the speed or direction of transmitted motion"", ""wheelwork consisting of a connected set of rotating gears by which force is transmitted or motion or torque is changed"", ""a mechanism for transmitting motion for some specific purpose (as the steering gear of a vehicle)"", ""equipment consisting of miscellaneous articles needed for a particular operation or sport etc.""], ""gold_pos"": ""noun"", ""verb_senses"": [""set the level or character of""]}",image.6061.jpg,2,Maintaining the smooth flow required careful attention to the gear.
1573,evaporate,"{""verb_senses"": [""lose or cause to lose liquid by vaporization leaving a more concentrated residue"", ""cause to change into a vapor"", ""change into a vapor"", ""become less intense and fade away gradually""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.5102.jpg,3,The scent of lavender seemed to evaporate with the setting sun.
1579,macadam,"{""noun_senses"": [""broken stone used in macadamized roadways"", ""a paved surface having compressed layers of broken rocks held together with tar""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.164.jpg,2,Replacement of the macadam improved traffic flow.
1583,epitaph,"{""noun_senses"": [""an inscription on a tombstone or monument in memory of the person buried there"", ""a summary statement of commemoration for a dead person""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.3337.jpg,1,The memorial served as a fitting epitaph.
1584,treacle,"{""noun_senses"": [""a pale cane syrup"", ""writing or music that is excessively sweet and sentimental""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6124.jpg,1,"The performance benefited from a generous use of treacle, but some critics found it excessive."
1587,ninja,"{""noun_senses"": [""a member of the ninja who were trained in martial arts and hired for espionage or sabotage or assassinations; a person skilled in ninjutsu"", ""a class of 14th century Japanese who were trained in martial arts and were hired for espionage and assassinations""], ""verb_senses"": []}",image.986.jpg,-1,
1594,bronze,"{""verb_senses"": [""give the color and appearance of bronze to something"", ""get a tan, from wind or sun""], ""gold_pos"": ""verb"", ""noun_senses"": [""an alloy of copper and tin and sometimes other elements; also any copper-base alloy containing other elements in place of tin"", ""a sculpture made of bronze""]}",image.12065.jpg,2,The skin bronze under the late afternoon light.
1600,gargoyle,"{""noun_senses"": [""a spout that terminates in a grotesquely carved figure of a person or animal"", ""an ornament consisting of a grotesquely carved figure of a person or animal""], ""verb_senses"": []}",image.12079.jpg,-1,
1601,worm,"{""noun_senses"": [""any of numerous relatively small elongated soft-bodied animals especially of the phyla Annelida and Chaetognatha and Nematoda and Nemertea and Platyhelminthes; also many insect larvae"", ""a person who has a nasty or unethical character undeserving of respect"", ""a software program capable of reproducing itself that can spread from one computer to the next over a network"", ""screw thread on a gear with the teeth of a worm wheel or rack""], ""gold_pos"": ""noun"", ""verb_senses"": [""to move in a twisting or contorted motion, (especially when struggling)""]}",image.10702.jpg,1,A worm turned up unexpectedly during the renovation of the old garden.
1605,confront,"{""verb_senses"": [""oppose, as in hostility or a competition"", ""deal with (something unpleasant) head on"", ""present somebody with something, usually to accuse or criticize"", ""be face to face with""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.3914.jpg,1,The leader will confront the issues during the summit.
1608,throstle,"{""noun_senses"": [""a spinning machine formerly used to twist and wind fibers of cotton or wool continuously"", ""common Old World thrush noted for its song""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.3085.jpg,2,The steady rhythm of the throstle echoed through the valley as the day's labor commenced.
1609,flagellant,"{""noun_senses"": [""a person who is whipped or whips himself for sexual gratification"", ""a person who whips himself as a religious penance""], ""verb_senses"": []}",image.3818.jpg,-1,
1610,hardware,"{""noun_senses"": [""major items of military weaponry (as tanks or missile)"", ""instrumentalities (tools or implements) made of metal"", ""(computer science) the mechanical, magnetic, electronic, and electrical components making up a computer system""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8435.jpg,3,Maintaining the hardware was critical to their operational capability.
1611,waders,"{""noun_senses"": [""waterproof hip boots (sometimes extending to the chest) worn by anglers"", ""any of many long-legged birds that wade in water in search of food""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.2975.jpg,1,We spotted waders in the distance.
1613,escudo,"{""noun_senses"": [""formerly the basic monetary unit of Portugal; equal to 100 centavo"", ""the basic unit of money on Cape Verde; equal to 100 centavos""], ""verb_senses"": []}",image.3661.jpg,-1,
1627,candelilla,"{""noun_senses"": [""wax-coated Mexican shrub related to Euphorbia antisyphilitica"", ""wax-coated shrub of northern Mexico and southwestern United States""], ""verb_senses"": []}",image.10348.jpg,-1,
1630,brainwashing,"{""noun_senses"": [""forcible indoctrination into a new set of attitudes and beliefs""], ""verb_senses"": [""persuade completely, often through coercion"", ""submit to brainwashing; indoctrinate forcibly""]}",image.12175.jpg,-1,
1640,call,"{""noun_senses"": [""a telephone connection"", ""a special disposition (as if from a divine source) to pursue a particular course"", ""a loud utterance; often in protest or opposition"", ""a demand especially in the phrase"", ""the characteristic sound produced by a bird"", ""a brief social visit"", ""a demand by a broker that a customer deposit enough to bring his margin up to the minimum requirement"", ""a demand for a show of hands in a card game"", ""a request"", ""an instruction that interrupts the program being executed"", ""a visit in an official or professional capacity"", ""(sports) the decision made by an umpire or referee"", ""the option to buy a given stock (or stock index or commodity future) at a given price before a given date""], ""gold_pos"": ""noun"", ""verb_senses"": [""assign a specified (usually proper) proper name to"", ""ascribe a quality to or give a name of a common noun that reflects a quality"", ""get or try to get into communication (with someone) by telephone"", ""utter a sudden loud cry"", ""order, request, or command to come"", ""pay a brief visit"", ""call a meeting; invite or command to meet"", ""read aloud to check for omissions or absentees"", ""send a message or attempt to reach someone by radio, phone, etc.; make a signal to in order to transmit a message"", ""utter a characteristic note or cry"", ""stop or postpone because of adverse conditions, such as bad weather"", ""greet, as with a prescribed form, title, or name"", ""make a stop in a harbour"", ""demand payment of (a loan)"", ""make a demand, as for a card or a suit or a show of hands"", ""give the calls (to the dancers) for a square dance"", ""indicate a decision in regard to"", ""make a prediction about; tell in advance"", ""require the presentation of for redemption before maturation"", ""challenge (somebody) to make good on a statement; charge with or censure for an offense"", ""declare in the capacity of an umpire or referee"", ""lure by imitating the characteristic call of an animal"", ""order or request or give a command for"", ""order, summon, or request for a specific duty or activity, work, role"", ""utter in a loud voice or announce"", ""challenge the sincerity or truthfulness of"", ""consider or regard as being"", ""rouse somebody from sleep with a call""]}",image.5660.jpg,5,"After a long silence, she heard a call, and knew she had to go."
1642,wafer,"{""noun_senses"": [""a small adhesive disk of paste; used to seal letters"", ""a small thin crisp cake or cookie"", ""thin disk of unleavened bread used in a religious service (especially in the celebration of the Eucharist)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12204.jpg,2,The package contained wafers.
1643,monitor,"{""noun_senses"": [""someone who supervises (an examination)"", ""someone who gives a warning so that a mistake can be avoided"", ""an ironclad vessel built by Federal forces to do battle with the Merrimac"", ""display produced by a device that takes signals and displays them on a television screen or a computer monitor"", ""electronic equipment that is used to check the quality or content of electronic transmissions"", ""a piece of electronic equipment that keeps track of the operation of a system continuously and warns of trouble"", ""any of various large tropical carnivorous lizards of Africa and Asia and Australia; fabled to warn of crocodiles""], ""gold_pos"": ""noun"", ""verb_senses"": [""keep tabs on; keep an eye on; keep under surveillance"", ""check, track, or observe by means of a receiver""]}",image.9548.jpg,4,"The data suggested from the monitor was concerning, and someone needed to address it immediately."
1651,mist,"{""verb_senses"": [""become covered with mist"", ""make less visible or unclear"", ""spray finely or cover with mist""], ""gold_pos"": ""verb"", ""noun_senses"": [""a thin fog with condensation near the ground""]}",image.4364.jpg,1,The fields mist with the early fog.
1656,blow,"{""verb_senses"": [""exhale hard"", ""be blowing or storming"", ""free of obstruction by blowing air through"", ""be in motion due to some air or water current"", ""make a sound as if blown"", ""shape by blowing"", ""make a mess of, destroy or ruin"", ""spend thoughtlessly; throw away"", ""spend lavishly or wastefully on"", ""sound by having air expelled through a tube"", ""play or sound a wind instrument"", ""provide sexual gratification through oral stimulation"", ""cause air to go in, on, or through"", ""cause to move by means of an air current"", ""spout moist air from the blowhole"", ""leave; informal or rude"", ""lay eggs"", ""cause to be revealed and jeopardized"", ""show off"", ""allow to regain its breath"", ""melt, break, or become otherwise unusable"", ""burst suddenly""], ""gold_pos"": ""verb"", ""noun_senses"": [""a powerful stroke with the fist or a weapon"", ""an impact (as from a collision)"", ""an unfortunate happening that hinders or impedes; something that is thwarting or frustrating"", ""an unpleasant or disappointing surprise"", ""a strong current of air"", ""street names for cocaine"", ""forceful exhalation through the nose or mouth""]}",image.5387.jpg,11,"she began to blow, and the room filled with a joyful energy."
1662,crochet,"{""noun_senses"": [""needlework done by interlocking looped stitches with a hooked needle""], ""verb_senses"": [""create by looping or crocheting"", ""make a piece of needlework by interlocking and looping thread with a hooked needle""]}",image.9190.jpg,-1,
1666,snapper,"{""noun_senses"": [""(football) the person who plays center on the line of scrimmage and snaps the ball to the quarterback"", ""flesh of any of various important food fishes of warm seas"", ""a party favor consisting of a paper roll (usually containing candy or a small favor) that pops when pulled at both ends"", ""Australian food fish having a pinkish body with blue spots"", ""any of several large sharp-toothed marine food and sport fishes of the family Lutjanidae of mainly tropical coastal waters"", ""large-headed turtle with powerful hooked jaws found in or near water; prone to bite""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6239.jpg,6,I saw the snapper lurking in the shallows.
1671,clove,"{""noun_senses"": [""aromatic flower bud of a clove tree; yields a spice"", ""moderate sized very symmetrical red-flowered evergreen widely cultivated in the tropics for its flower buds which are source of cloves"", ""one of the small bulblets that can be split off of the axis of a larger garlic bulb"", ""spice from dried unopened flower bud of the clove tree; used whole or ground""], ""gold_pos"": ""noun"", ""verb_senses"": [""separate or cut with a tool, such as a sharp instrument"", ""make by cutting into"", ""come or be in close contact with; stick or hold together and resist separation""]}",image.10231.jpg,1,He prepared a clove for future cooking.
1680,bride,"{""noun_senses"": [""a woman who has recently been married"", ""Irish abbess; a patron saint of Ireland (453-523)"", ""a woman participant in her own marriage ceremony""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6517.jpg,3,The bride walked with grace and purpose.
1682,forward,"{""noun_senses"": [""the person who plays the position of forward in certain games, such as basketball, soccer, or hockey"", ""a position on a basketball, soccer, or hockey team""], ""gold_pos"": ""noun"", ""verb_senses"": [""send or ship onward from an intermediate post or station in transit""]}",image.10150.jpg,1,We watched forward closely during the game.
1686,confuse,"{""verb_senses"": [""mistake one thing for another"", ""be confusing or perplexing to; cause to be unable to think clearly"", ""cause to feel embarrassment"", ""assemble without order or sense"", ""make unclear, indistinct, or blurred""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.1954.jpg,2,The identical twins confuse the substitute teacher.
1692,communication,"{""noun_senses"": [""the activity of communicating; the activity of conveying information"", ""something that is communicated by or to or between people or groups"", ""a connection allowing access between persons or places""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11088.jpg,1,The communication was disrupted by the storm.
1697,cockle,"{""noun_senses"": [""common edible European bivalve"", ""common edible, burrowing European bivalve mollusk that has a strong, rounded shell with radiating ribs""], ""verb_senses"": [""stir up (water) so as to form ripples"", ""to gather something into small wrinkles or folds""]}",image.6463.jpg,-1,
1705,pompano,"{""noun_senses"": [""flesh of pompano; warm-water fatty fish"", ""any of several deep-bodied food fishes of western Atlantic and Gulf of Mexico""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6090.jpg,2,The chef’s special included a subtle pompano flavor.
1710,retrain,"{""verb_senses"": [""teach new skills"", ""train again""], ""gold_pos"": ""verb"", ""noun_senses"": [""training for a new occupation""]}",image.12390.jpg,1,The company decided to retrain employees after the merger.
1715,ration,"{""verb_senses"": [""restrict the consumption of a relatively scarce commodity, as during war"", ""distribute in rations, as in the army""], ""gold_pos"": ""verb"", ""noun_senses"": [""the act of rationing""]}",image.9801.jpg,1,"After the storm, they decided to ration what arrived."
1722,stamp,"{""noun_senses"": [""the distinctive form in which a thing is made"", ""a type or class"", ""a symbol that is the result of printing or engraving"", ""a small adhesive token stuck on a letter or package to indicate that that postal fees have been paid"", ""something that can be used as an official medium of payment"", ""a small piece of adhesive paper that is put on an object to show that a government tax has been paid"", ""machine consisting of a heavy bar that moves vertically for pounding or crushing ores"", ""a block or die used to imprint a mark or design"", ""a device incised to make an impression; used to secure a closing or to authenticate documents""], ""gold_pos"": ""noun"", ""verb_senses"": [""walk heavily"", ""to mark, or produce an imprint in or on something"", ""reveal clearly as having a certain character"", ""affix a stamp to"", ""treat or classify according to a mental stereotype"", ""destroy or extinguish as if by stamping with the foot"", ""form or cut out with a mold, form, or die"", ""crush or grind with a heavy instrument"", ""raise in a relief""]}",image.4522.jpg,4,She carefully applied the stamp.
1734,ecology,"{""noun_senses"": [""the environment as it relates to living organisms"", ""the branch of biology concerned with the relations between organisms and their environment""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5572.jpg,1,Her passion for the ecology influenced her career choices.
1736,retraction,"{""noun_senses"": [""a disavowal or taking back of a previous assertion"", ""the act of pulling or holding or drawing a part back""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12362.jpg,2,The lead researcher’s retraction was documented during the final phase of the study.
1737,stab,"{""verb_senses"": [""use a knife on"", ""stab or pierce"", ""poke or thrust abruptly""], ""gold_pos"": ""verb"", ""noun_senses"": [""a sudden sharp feeling"", ""a strong blow with a knife or other sharp pointed instrument"", ""informal words for any attempt or effort""]}",image.1299.jpg,2,He used the small tool to stab at the old leather.
1740,cookie,"{""noun_senses"": [""any of various small flat sweet cakes (`biscuit' is the British term)"", ""the cook on a ranch or at a camp"", ""a short line of text that a web site puts on your computer's hard drive when you access the web site""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5662.jpg,1,"She left a cookie for the visitor, hoping it would be remembered."
1742,promotion,"{""noun_senses"": [""a message issued in behalf of some product or cause or idea or person or institution"", ""act of raising in rank or position"", ""encouragement of the progress or growth or acceptance of something"", ""the advancement of some enterprise""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12473.jpg,2,"Despite the challenges, the promotion was a welcome change."
1743,fatality,"{""noun_senses"": [""a death resulting from an accident or a disaster"", ""the quality of being able to cause death or fatal disasters""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.98.jpg,2,The design flaw increased the fatality.
1748,pump,"{""noun_senses"": [""a mechanical device that moves fluid or gas by pressure or suction"", ""the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body"", ""a low-cut shoe without fastenings""], ""gold_pos"": ""noun"", ""verb_senses"": [""operate like a pump; move up and down, like a handle or a pedal"", ""deliver forth"", ""draw or pour with a pump"", ""supply in great quantities"", ""flow intermittently"", ""move up and down"", ""raise (gases or fluids) with a pump"", ""question persistently""]}",image.9950.jpg,1,She realized the pump was much tighter than it had been the last time she used it.
1754,solid,"{""noun_senses"": [""matter that is solid at room temperature and pressure"", ""the state in which a substance has no tendency to flow under moderate stress; resists forces (such as compression) that tend to deform it; and retains a definite size and shape"", ""a three-dimensional shape""], ""verb_senses"": []}",image.10890.jpg,-1,
1755,knight,"{""noun_senses"": [""originally a person of noble birth trained to arms and chivalry; today in Great Britain a person honored by the sovereign for personal merit"", ""a chessman shaped to resemble the head of a horse; can move two squares horizontally and one vertically (or vice versa)""], ""gold_pos"": ""noun"", ""verb_senses"": [""raise (someone) to knighthood""]}",image.3671.jpg,1,The knight moved strategically.
1760,asphalt,"{""noun_senses"": [""mixed asphalt and crushed gravel or sand; used especially for paving but also for roofing"", ""a dark bituminous substance found in natural beds and as residue from petroleum distillation; consists mainly of hydrocarbons""], ""gold_pos"": ""noun"", ""verb_senses"": [""cover with tar or asphalt""]}",image.11053.jpg,1,They found asphalt in the old building.
1763,bully,"{""verb_senses"": [""be bossy towards"", ""discourage or frighten with threats or a domineering manner; intimidate""], ""gold_pos"": ""verb"", ""noun_senses"": [""a cruel and brutal fellow"", ""a hired thug""]}",image.3309.jpg,2,She tried to bully a concession from him.
1766,israelite,"{""noun_senses"": [""a native or inhabitant of the ancient kingdom of Israel"", ""a person belonging to the worldwide group claiming descent from Jacob (or converted to it) and connected by cultural or religious ties""], ""verb_senses"": []}",image.10042.jpg,-1,
1767,strap,"{""noun_senses"": [""an elongated leather strip (or a strip of similar material) for binding things together or holding something in position"", ""hanger consisting of a loop of leather suspended from the ceiling of a bus or train; passengers hold onto it"", ""a band that goes over the shoulder and supports a garment or bag"", ""whip consisting of a strip of leather used in flogging""], ""gold_pos"": ""noun"", ""verb_senses"": [""tie with a strap"", ""beat severely with a whip or rod"", ""sharpen with a strap"", ""secure (a sprained joint) with a strap""]}",image.4673.jpg,1,He tightened the strap around the load before beginning the long journey.
1770,bolshevik,"{""noun_senses"": [""emotionally charged terms used to refer to extreme radicals or revolutionaries"", ""a Russian member of the left-wing majority group that followed Lenin and eventually became the Russian communist party""], ""verb_senses"": []}",image.8145.jpg,-1,
1780,amaranth,"{""noun_senses"": [""seed of amaranth plants used as a native cereal in Central and South America"", ""any of various plants of the genus Amaranthus having dense plumes of green or red flowers; often cultivated for food""], ""verb_senses"": []}",image.3366.jpg,-1,
1784,taenia,"{""noun_senses"": [""a narrow headband or strip of ribbon worn as a headband"", ""tapeworms parasitic in humans which uses the pig as its intermediate host""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.4355.jpg,2,Exposure to uncooked pork raised concerns about a possible taenia.
1793,rye,"{""noun_senses"": [""the seed of the cereal grass"", ""hardy annual cereal grass widely cultivated in northern Europe where its grain is the chief ingredient of black bread and in North America for forage and soil improvement"", ""whiskey distilled from rye or rye and malt""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12599.jpg,2,The aroma of rye filled the kitchen.
1795,yen,"{""noun_senses"": [""a yearning for something or to do something"", ""the basic unit of money in Japan; equal to 100 sen""], ""gold_pos"": ""noun"", ""verb_senses"": [""have a desire for something or someone who is not present""]}",image.2163.jpg,2,All he had was a yen and a future.
1796,strike,"{""noun_senses"": [""a group's refusal to work in protest against low pay or bad work conditions"", ""an attack that is intended to seize or inflict damage on or destroy an objective"", ""a gentle blow"", ""a score in tenpins: knocking down all ten with the first ball"", ""(baseball) a pitch that the batter swings at and misses, or that the batter hits into foul territory, or that the batter does not swing at but the umpire judges to be in the area over home plate and between the batter's knees and shoulders"", ""a conspicuous success""], ""gold_pos"": ""noun"", ""verb_senses"": [""deliver a sharp blow, as with the hand, fist, or weapon"", ""have an emotional or cognitive impact upon"", ""hit against; come into sudden contact with"", ""make a strategic, offensive, assault against an enemy, opponent, or a target"", ""indicate (a certain time) by striking"", ""affect or afflict suddenly, usually adversely"", ""stop work in order to press demands"", ""touch or seem as if touching visually or audibly"", ""attain"", ""produce by manipulating keys or strings of musical instruments, also metaphorically"", ""cause to form (an electric arc) between electrodes of an arc lamp"", ""find unexpectedly"", ""produce by ignition or a blow"", ""remove by erasing or crossing out or as if by drawing a line"", ""cause to experience suddenly"", ""drive something violently into a location"", ""occupy or take on"", ""form by stamping, punching, or printing"", ""smooth with a strickle"", ""pierce with force"", ""arrive at after reckoning, deliberating, and weighing""]}",image.9852.jpg,5,The captain was worried that the next strike would end their chances.
1801,bolster,"{""noun_senses"": [""a pillow that is often put across a bed underneath the regular pillows""], ""verb_senses"": [""support and strengthen"", ""prop up with a pillow or bolster"", ""add padding to""]}",image.10318.jpg,-1,
