word_index,word,word_phrase,senses,gold_image,gold_pos,gold_sense,prompt
6086,collaborate,'work' is a hypernym of the specific sense of 'collaborate'.,"{""v"": [""work together on a common enterprise of project"", ""cooperate as a traitor""]}",image.1518.jpg,v,1.0,"the verb 'collaborate' that can be interpreted as:
 1. work together on a common enterprise of project
 2. cooperate as a traitor
---
Generate a natural ambiguous sentence using polysemous word 'collaborate' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'collaborate' should be interpreted as 'work together on a common enterprise of project'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6087,roughcast,'plaster' is a hypernym of the specific sense of 'roughcast'.,"{""n"": [""a coarse plaster for the surface of external walls"", ""a rough preliminary model""], ""v"": [""shape roughly"", ""apply roughcast to"", ""hew roughly, without finishing the surface""]}",image.3484.jpg,n,1.0,"the noun 'roughcast' that can be interpreted as:
 1. a coarse plaster for the surface of external walls
 2. a rough preliminary model
---
Generate a natural ambiguous sentence using polysemous word 'roughcast' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'roughcast' should be interpreted as 'a coarse plaster for the surface of external walls'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6091,cowhide,'leather' is a hypernym of the specific sense of 'cowhide'.,"{""n"": [""leather made from the hide of a cow"", ""the hide of a cow"", ""a heavy flexible whip braided from leather made from the hide of a cow""], ""v"": [""flog with a cowhide""]}",image.5495.jpg,n,2.0,"the noun 'cowhide' that can be interpreted as:
 1. leather made from the hide of a cow
 2. the hide of a cow
 3. a heavy flexible whip braided from leather made from the hide of a cow
---
Generate a natural ambiguous sentence using polysemous word 'cowhide' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'cowhide' should be interpreted as 'the hide of a cow'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6092,chukchi,'siberian' is a hypernym of the specific sense of 'chukchi'.,"{""n"": [""a member of an indigenous people living on the Chukchi Peninsula"", ""an indigenous and isolated language of unknown origin spoken by the Chukchi that is pronounced differently by men and women""]}",image.4449.jpg,n,1.0,"the noun 'chukchi' that can be interpreted as:
 1. a member of an indigenous people living on the Chukchi Peninsula
 2. an indigenous and isolated language of unknown origin spoken by the Chukchi that is pronounced differently by men and women
---
Generate a natural ambiguous sentence using polysemous word 'chukchi' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'chukchi' should be interpreted as 'a member of an indigenous people living on the Chukchi Peninsula'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6094,see,'perceive' is a hypernym of the specific sense of 'see'.,"{""n"": [""the seat within a bishop's diocese where his cathedral is located""], ""v"": [""perceive by sight or have the power to perceive by sight"", ""perceive (an idea or situation) mentally"", ""perceive or be contemporaneous with"", ""imagine; conceive of; see in one's mind"", ""deem to be"", ""get to know or become aware of, usually accidentally"", ""see or watch"", ""come together"", ""find out, learn, or determine with certainty, usually by making an inquiry or other effort"", ""be careful or certain to do something; make certain of something"", ""go to see for professional or business reasons"", ""go to see for a social visit"", ""go to see a place, as for entertainment"", ""take charge of or deal with"", ""receive as a specified guest"", ""date regularly; have a steady relationship with"", ""see and understand, have a good eye"", ""deliberate or decide"", ""observe as if with an eye"", ""observe, check out, and look over carefully or inspect"", ""go or live through"", ""accompany or escort"", ""match or meet"", ""make sense of; assign a meaning to""]}",image.11231.jpg,v,1.0,"the verb 'see' that can be interpreted as:
 1. perceive by sight or have the power to perceive by sight
 2. perceive (an idea or situation) mentally
 3. perceive or be contemporaneous with
 4. imagine; conceive of; see in one's mind
 5. deem to be
 6. get to know or become aware of, usually accidentally
 7. see or watch
 8. come together
 9. find out, learn, or determine with certainty, usually by making an inquiry or other effort
 10. be careful or certain to do something; make certain of something
 11. go to see for professional or business reasons
 12. go to see for a social visit
 13. go to see a place, as for entertainment
 14. take charge of or deal with
 15. receive as a specified guest
 16. date regularly; have a steady relationship with
 17. see and understand, have a good eye
 18. deliberate or decide
 19. observe as if with an eye
 20. observe, check out, and look over carefully or inspect
 21. go or live through
 22. accompany or escort
 23. match or meet
 24. make sense of; assign a meaning to
---
Generate a natural ambiguous sentence using polysemous word 'see' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'see' should be interpreted as 'perceive by sight or have the power to perceive by sight'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6110,withers,'part' is a hypernym of the specific sense of 'withers'.,"{""n"": [""the highest part of the back at the base of the neck of various animals especially draft animals""], ""v"": [""wither, as with a loss of moisture"", ""lose freshness, vigor, or vitality""]}",image.7111.jpg,n,1.0,"the noun 'withers' that can be interpreted as:
 1. the highest part of the back at the base of the neck of various animals especially draft animals
---
Generate a natural ambiguous sentence using polysemous word 'withers' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'withers' should be interpreted as 'the highest part of the back at the base of the neck of various animals especially draft animals'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6116,quartet,'five-piece' is a hypernym of the specific sense of 'quartet'.,"{""n"": [""the cardinal number that is the sum of three and one"", ""four performers or singers who perform together"", ""a set of four similar things considered as a unit"", ""four people considered as a unit"", ""a musical composition for four performers""]}",image.12970.jpg,n,2.0,"the noun 'quartet' that can be interpreted as:
 1. the cardinal number that is the sum of three and one
 2. four performers or singers who perform together
 3. a set of four similar things considered as a unit
 4. four people considered as a unit
 5. a musical composition for four performers
---
Generate a natural ambiguous sentence using polysemous word 'quartet' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'quartet' should be interpreted as 'four performers or singers who perform together'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6123,bureaucracy,'officialdom' is a hypernym of the specific sense of 'bureaucracy'.,"{""n"": [""nonelective government officials"", ""a government that is administered primarily by bureaus that are staffed with nonelective officials"", ""any organization in which action is obstructed by insistence on unnecessary procedures and red tape""]}",image.2084.jpg,n,2.0,"the noun 'bureaucracy' that can be interpreted as:
 1. nonelective government officials
 2. a government that is administered primarily by bureaus that are staffed with nonelective officials
 3. any organization in which action is obstructed by insistence on unnecessary procedures and red tape
---
Generate a natural ambiguous sentence using polysemous word 'bureaucracy' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'bureaucracy' should be interpreted as 'a government that is administered primarily by bureaus that are staffed with nonelective officials'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6130,fruitcake,'cake' is a hypernym of the specific sense of 'fruitcake'.,"{""n"": [""a whimsically eccentric person"", ""a rich cake containing dried fruit and nuts and citrus peel and so on""]}",image.14923.jpg,n,2.0,"the noun 'fruitcake' that can be interpreted as:
 1. a whimsically eccentric person
 2. a rich cake containing dried fruit and nuts and citrus peel and so on
---
Generate a natural ambiguous sentence using polysemous word 'fruitcake' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'fruitcake' should be interpreted as 'a rich cake containing dried fruit and nuts and citrus peel and so on'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6136,answer,'respond' is a hypernym of the specific sense of 'answer'.,"{""n"": [""a statement (either spoken or written) that is made to reply to a question or request or criticism or accusation"", ""a statement that solves a problem or explains how to solve the problem"", ""the speech act of replying to a question"", ""the principal pleading by the defendant in response to plaintiff's complaint; in criminal law it consists of the defendant's plea of `guilty' or `not guilty' (or nolo contendere); in civil law it must contain denials of all allegations in the plaintiff's complaint that the defendant hopes to controvert and it can contain affirmative defenses or counterclaims"", ""a nonverbal reaction""], ""v"": [""react verbally"", ""respond to a signal"", ""give the correct answer or solution to"", ""understand the meaning of"", ""give a defence or refutation of (a charge) or in (an argument)"", ""be liable or accountable"", ""be sufficient; be adequate, either in quality or quantity"", ""match or correspond"", ""be satisfactory for; meet the requirements of or serve the purpose of"", ""react to a stimulus or command""]}",image.13966.jpg,v,1.0,"the verb 'answer' that can be interpreted as:
 1. react verbally
 2. respond to a signal
 3. give the correct answer or solution to
 4. understand the meaning of
 5. give a defence or refutation of (a charge) or in (an argument)
 6. be liable or accountable
 7. be sufficient; be adequate, either in quality or quantity
 8. match or correspond
 9. be satisfactory for; meet the requirements of or serve the purpose of
 10. react to a stimulus or command
---
Generate a natural ambiguous sentence using polysemous word 'answer' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'answer' should be interpreted as 'react verbally'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6144,wight,'county' is a hypernym of the specific sense of 'wight'.,"{""n"": [""a human being; `wight' is an archaic term"", ""an isle and county of southern England in the English Channel""]}",image.13342.jpg,n,2.0,"the noun 'wight' that can be interpreted as:
 1. a human being; `wight' is an archaic term
 2. an isle and county of southern England in the English Channel
---
Generate a natural ambiguous sentence using polysemous word 'wight' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'wight' should be interpreted as 'an isle and county of southern England in the English Channel'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6147,functionalism,'doctrine' is a hypernym of the specific sense of 'functionalism'.,"{""n"": [""a psychology based on the assumption that all mental process are useful to an organism in adapting to the environment"", ""any doctrine that stresses utility or purpose""]}",image.12401.jpg,n,2.0,"the noun 'functionalism' that can be interpreted as:
 1. a psychology based on the assumption that all mental process are useful to an organism in adapting to the environment
 2. any doctrine that stresses utility or purpose
---
Generate a natural ambiguous sentence using polysemous word 'functionalism' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'functionalism' should be interpreted as 'any doctrine that stresses utility or purpose'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6148,roulade,'dish' is a hypernym of the specific sense of 'roulade'.,"{""n"": [""a dish consisting of a slice of meat that is rolled around a filling and cooked"", ""(music) an elaborate run of several notes sung to one syllable""]}",image.1211.jpg,n,1.0,"the noun 'roulade' that can be interpreted as:
 1. a dish consisting of a slice of meat that is rolled around a filling and cooked
 2. (music) an elaborate run of several notes sung to one syllable
---
Generate a natural ambiguous sentence using polysemous word 'roulade' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'roulade' should be interpreted as 'a dish consisting of a slice of meat that is rolled around a filling and cooked'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6168,cure,'help' is a hypernym of the specific sense of 'cure'.,"{""n"": [""a medicine or therapy that cures disease or relieve pain""], ""v"": [""provide a cure for, make healthy again"", ""prepare by drying, salting, or chemical processing in order to preserve"", ""make (substances) hard and improve their usability"", ""be or become preserved""]}",image.655.jpg,v,1.0,"the verb 'cure' that can be interpreted as:
 1. provide a cure for, make healthy again
 2. prepare by drying, salting, or chemical processing in order to preserve
 3. make (substances) hard and improve their usability
 4. be or become preserved
---
Generate a natural ambiguous sentence using polysemous word 'cure' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'cure' should be interpreted as 'provide a cure for, make healthy again'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6173,synchronization,'adjustment' is a hypernym of the specific sense of 'synchronization'.,"{""n"": [""the relation that exists when things occur at the same time"", ""an adjustment that causes something to occur or recur in unison"", ""coordinating by causing to indicate the same time""]}",image.4800.jpg,n,2.0,"the noun 'synchronization' that can be interpreted as:
 1. the relation that exists when things occur at the same time
 2. an adjustment that causes something to occur or recur in unison
 3. coordinating by causing to indicate the same time
---
Generate a natural ambiguous sentence using polysemous word 'synchronization' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'synchronization' should be interpreted as 'an adjustment that causes something to occur or recur in unison'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6174,tutu,'skirt' is a hypernym of the specific sense of 'tutu'.,"{""n"": [""South African prelate and leader of the antiapartheid struggle (born in 1931)"", ""very short skirt worn by ballerinas""]}",image.13642.jpg,n,2.0,"the noun 'tutu' that can be interpreted as:
 1. South African prelate and leader of the antiapartheid struggle (born in 1931)
 2. very short skirt worn by ballerinas
---
Generate a natural ambiguous sentence using polysemous word 'tutu' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'tutu' should be interpreted as 'very short skirt worn by ballerinas'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6180,archer,'expert' is a hypernym of the specific sense of 'archer'.,"{""n"": [""a person who is expert in the use of a bow and arrow"", ""(astrology) a person who is born while the sun is in Sagittarius"", ""the ninth sign of the zodiac; the sun is in this sign from about November 22 to December 21""]}",image.7907.jpg,n,1.0,"the noun 'archer' that can be interpreted as:
 1. a person who is expert in the use of a bow and arrow
 2. (astrology) a person who is born while the sun is in Sagittarius
 3. the ninth sign of the zodiac; the sun is in this sign from about November 22 to December 21
---
Generate a natural ambiguous sentence using polysemous word 'archer' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'archer' should be interpreted as 'a person who is expert in the use of a bow and arrow'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6186,kiss,'touching' is a hypernym of the specific sense of 'kiss'.,"{""n"": [""the act of caressing with the lips (or an instance thereof)"", ""a cookie made of egg whites and sugar"", ""any of several bite-sized candies"", ""a light glancing touch""], ""v"": [""touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc."", ""touch lightly or gently""]}",image.1100.jpg,v,1.0,"the verb 'kiss' that can be interpreted as:
 1. touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.
 2. touch lightly or gently
---
Generate a natural ambiguous sentence using polysemous word 'kiss' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'kiss' should be interpreted as 'touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6189,contraction,'eccentric' is a hypernym of the specific sense of 'contraction'.,"{""n"": [""(physiology) a shortening or tensing of a part or organ (especially of a muscle or muscle fiber)"", ""the process or result of becoming smaller or pressed together"", ""a word formed from two or more words by omitting or combining some sounds"", ""the act of decreasing (something) in size or volume or quantity or scope""]}",image.12947.jpg,n,1.0,"the noun 'contraction' that can be interpreted as:
 1. (physiology) a shortening or tensing of a part or organ (especially of a muscle or muscle fiber)
 2. the process or result of becoming smaller or pressed together
 3. a word formed from two or more words by omitting or combining some sounds
 4. the act of decreasing (something) in size or volume or quantity or scope
---
Generate a natural ambiguous sentence using polysemous word 'contraction' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'contraction' should be interpreted as '(physiology) a shortening or tensing of a part or organ (especially of a muscle or muscle fiber)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6190,rheum,'genus' is a hypernym of the specific sense of 'rheum'.,"{""n"": [""a watery discharge from the mucous membranes (especially from the eyes or nose)"", ""rhubarb""]}",image.10207.jpg,n,2.0,"the noun 'rheum' that can be interpreted as:
 1. a watery discharge from the mucous membranes (especially from the eyes or nose)
 2. rhubarb
---
Generate a natural ambiguous sentence using polysemous word 'rheum' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'rheum' should be interpreted as 'rhubarb'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6194,prostrate,'lie' is a hypernym of the specific sense of 'prostrate'.,"{""v"": [""get into a prostrate position, as in submission"", ""render helpless or defenseless"", ""throw down flat, as on the ground""], ""a"": [""stretched out and lying at full length along the ground"", ""lying face downward""]}",image.9365.jpg,a,1.0,"the adjective 'prostrate' that can be interpreted as:
 1. stretched out and lying at full length along the ground
 2. lying face downward
---
Generate a natural ambiguous sentence using polysemous word 'prostrate' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the adjective 'prostrate' should be interpreted as 'stretched out and lying at full length along the ground'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6198,rodeo,'exhibition' is a hypernym of the specific sense of 'rodeo'.,"{""n"": [""an exhibition of cowboy skills"", ""an enclosure for cattle that have been rounded up""]}",image.3338.jpg,n,1.0,"the noun 'rodeo' that can be interpreted as:
 1. an exhibition of cowboy skills
 2. an enclosure for cattle that have been rounded up
---
Generate a natural ambiguous sentence using polysemous word 'rodeo' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'rodeo' should be interpreted as 'an exhibition of cowboy skills'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6200,indulgence,'absolution' is a hypernym of the specific sense of 'indulgence'.,"{""n"": [""an inability to resist the gratification of whims and desires"", ""a disposition to yield to the wishes of someone"", ""the act of indulging or gratifying a desire"", ""foolish or senseless behavior"", ""the remission by the pope of the temporal punishment in purgatory that is still due for sins even after absolution""]}",image.10032.jpg,n,5.0,"the noun 'indulgence' that can be interpreted as:
 1. an inability to resist the gratification of whims and desires
 2. a disposition to yield to the wishes of someone
 3. the act of indulging or gratifying a desire
 4. foolish or senseless behavior
 5. the remission by the pope of the temporal punishment in purgatory that is still due for sins even after absolution
---
Generate a natural ambiguous sentence using polysemous word 'indulgence' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'indulgence' should be interpreted as 'the remission by the pope of the temporal punishment in purgatory that is still due for sins even after absolution'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6203,hieroglyph,'dextrosinistral' is a hypernym of the specific sense of 'hieroglyph'.,"{""n"": [""writing that resembles hieroglyphics (usually by being illegible)"", ""a writing system using picture symbols; used in ancient Egypt""]}",image.1069.jpg,n,2.0,"the noun 'hieroglyph' that can be interpreted as:
 1. writing that resembles hieroglyphics (usually by being illegible)
 2. a writing system using picture symbols; used in ancient Egypt
---
Generate a natural ambiguous sentence using polysemous word 'hieroglyph' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'hieroglyph' should be interpreted as 'a writing system using picture symbols; used in ancient Egypt'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6204,bust,'sculpture' is a hypernym of the specific sense of 'bust'.,"{""n"": [""a complete failure"", ""the chest of a woman"", ""a sculpture of the head and shoulders of a person"", ""an occasion for excessive eating or drinking""], ""v"": [""ruin completely"", ""search without warning, make a sudden surprise attack on"", ""separate or cause to separate abruptly"", ""go to pieces"", ""break open or apart suddenly and forcefully""], ""a"": [""lacking funds""]}",image.8233.jpg,n,3.0,"the noun 'bust' that can be interpreted as:
 1. a complete failure
 2. the chest of a woman
 3. a sculpture of the head and shoulders of a person
 4. an occasion for excessive eating or drinking
---
Generate a natural ambiguous sentence using polysemous word 'bust' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'bust' should be interpreted as 'a sculpture of the head and shoulders of a person'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6206,schedule,'listing' is a hypernym of the specific sense of 'schedule'.,"{""n"": [""a temporally organized plan for matters to be attended to"", ""an ordered list of times at which things are planned to occur""], ""v"": [""plan for an activity or event"", ""make a schedule; plan the time and place for events""]}",image.104.jpg,n,2.0,"the noun 'schedule' that can be interpreted as:
 1. a temporally organized plan for matters to be attended to
 2. an ordered list of times at which things are planned to occur
---
Generate a natural ambiguous sentence using polysemous word 'schedule' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'schedule' should be interpreted as 'an ordered list of times at which things are planned to occur'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6208,comprehensive,'test' is a hypernym of the specific sense of 'comprehensive'.,"{""n"": [""an intensive examination testing a student's proficiency in some special field of knowledge""], ""a"": [""including all or everything"", ""broad in scope""]}",image.16211.jpg,a,1.0,"the adjective 'comprehensive' that can be interpreted as:
 1. including all or everything
 2. broad in scope
---
Generate a natural ambiguous sentence using polysemous word 'comprehensive' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the adjective 'comprehensive' should be interpreted as 'including all or everything'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6210,supper,'meal' is a hypernym of the specific sense of 'supper'.,"{""n"": [""a light evening meal; served in early evening if dinner is at midday or served late in the evening at bedtime"", ""a social gathering where a light evening meal is served""]}",image.747.jpg,n,1.0,"the noun 'supper' that can be interpreted as:
 1. a light evening meal; served in early evening if dinner is at midday or served late in the evening at bedtime
 2. a social gathering where a light evening meal is served
---
Generate a natural ambiguous sentence using polysemous word 'supper' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'supper' should be interpreted as 'a light evening meal; served in early evening if dinner is at midday or served late in the evening at bedtime'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6211,canvas,'fabric' is a hypernym of the specific sense of 'canvas'.,"{""n"": [""a heavy, closely woven fabric (used for clothing or chairs or sails or tents)"", ""an oil painting on canvas fabric"", ""the setting for a narrative or fictional or dramatic account"", ""a tent made of canvas fabric"", ""a large piece of fabric (usually canvas fabric) by means of which wind is used to propel a sailing vessel"", ""the mat that forms the floor of the ring in which boxers or professional wrestlers compete""], ""v"": [""solicit votes from potential voters in an electoral campaign"", ""get the opinions (of people) by asking specific questions"", ""cover with canvas"", ""consider in detail and subject to an analysis in order to discover essential features or meaning""]}",image.3706.jpg,n,1.0,"the noun 'canvas' that can be interpreted as:
 1. a heavy, closely woven fabric (used for clothing or chairs or sails or tents)
 2. an oil painting on canvas fabric
 3. the setting for a narrative or fictional or dramatic account
 4. a tent made of canvas fabric
 5. a large piece of fabric (usually canvas fabric) by means of which wind is used to propel a sailing vessel
 6. the mat that forms the floor of the ring in which boxers or professional wrestlers compete
---
Generate a natural ambiguous sentence using polysemous word 'canvas' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'canvas' should be interpreted as 'a heavy, closely woven fabric (used for clothing or chairs or sails or tents)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6222,deeds,'activity' is a hypernym of the specific sense of 'deeds'.,"{""n"": [""performance of moral or religious acts"", ""a legal document signed and sealed and delivered to effect a transfer of property and to show the legal right to possess it"", ""something that people do or cause to happen""]}",image.5900.jpg,n,3.0,"the noun 'deeds' that can be interpreted as:
 1. performance of moral or religious acts
 2. a legal document signed and sealed and delivered to effect a transfer of property and to show the legal right to possess it
 3. something that people do or cause to happen
---
Generate a natural ambiguous sentence using polysemous word 'deeds' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'deeds' should be interpreted as 'something that people do or cause to happen'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6224,bayberry,'myrtle' is a hypernym of the specific sense of 'bayberry'.,"{""n"": [""West Indian tree; source of bay rum"", ""deciduous aromatic shrub of eastern North America with grey-green wax-coated berries""]}",image.3782.jpg,n,2.0,"the noun 'bayberry' that can be interpreted as:
 1. West Indian tree; source of bay rum
 2. deciduous aromatic shrub of eastern North America with grey-green wax-coated berries
---
Generate a natural ambiguous sentence using polysemous word 'bayberry' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'bayberry' should be interpreted as 'deciduous aromatic shrub of eastern North America with grey-green wax-coated berries'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
6236,sockeye,'salmon' is a hypernym of the specific sense of 'sockeye'.,"{""n"": [""fatty red flesh of salmon of Pacific coast and rivers"", ""small salmon with red flesh; found in rivers and tributaries of the northern Pacific and valued as food; adults die after spawning""]}",image.12698.jpg,n,2.0,"the noun 'sockeye' that can be interpreted as:
 1. fatty red flesh of salmon of Pacific coast and rivers
 2. small salmon with red flesh; found in rivers and tributaries of the northern Pacific and valued as food; adults die after spawning
---
Generate a natural ambiguous sentence using polysemous word 'sockeye' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'sockeye' should be interpreted as 'small salmon with red flesh; found in rivers and tributaries of the northern Pacific and valued as food; adults die after spawning'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
