word_index,word,word_phrase,senses,gold_image,gold_pos,gold_sense,prompt
9058,camp,'inhabit' is a hypernym of the specific sense of 'camp'.,"{""n"": [""temporary living quarters specially built by the army for soldiers"", ""a group of people living together in a camp"", ""temporary lodgings in the country for travelers or vacationers"", ""an exclusive circle of people with a common purpose"", ""a penal institution (often for forced labor)"", ""something that is considered amusing not because of its originality but because of its unoriginality"", ""shelter for persons displaced by war or political oppression or for religious beliefs"", ""a site where care and activities are provided for children during the summer months""], ""v"": [""live in or as if in a tent"", ""establish or set up a camp"", ""give an artificially banal or sexual quality to""], ""a"": [""providing sophisticated amusement by virtue of having artificially (and vulgarly) mannered or banal or sentimental qualities""]}",image.12772.jpg,n,3.0,"the noun 'camp' that can be interpreted as:
 1. temporary living quarters specially built by the army for soldiers
 2. a group of people living together in a camp
 3. temporary lodgings in the country for travelers or vacationers
 4. an exclusive circle of people with a common purpose
 5. a penal institution (often for forced labor)
 6. something that is considered amusing not because of its originality but because of its unoriginality
 7. shelter for persons displaced by war or political oppression or for religious beliefs
 8. a site where care and activities are provided for children during the summer months
---
Generate a natural ambiguous sentence using polysemous word 'camp' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'camp' should be interpreted as 'temporary lodgings in the country for travelers or vacationers'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9060,man-of-the-earth,'morning-glory' is a hypernym of the specific sense of 'man-of-the-earth'.,"{""n"": [""a morning glory with long roots of western United States"", ""tropical American prostrate or climbing herbaceous perennial having an enormous starchy root; sometimes held to be source of the sweet potato""]}",image.7332.jpg,n,1.0,"the noun 'man-of-the-earth' that can be interpreted as:
 1. a morning glory with long roots of western United States
 2. tropical American prostrate or climbing herbaceous perennial having an enormous starchy root; sometimes held to be source of the sweet potato
---
Generate a natural ambiguous sentence using polysemous word 'man-of-the-earth' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'man-of-the-earth' should be interpreted as 'a morning glory with long roots of western United States'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9061,cuddle,'embrace' is a hypernym of the specific sense of 'cuddle'.,"{""n"": [""a close and affectionate (and often prolonged) embrace""], ""v"": [""move or arrange oneself in a comfortable and cozy position"", ""hold (a person or thing) close, as for affection, comfort, or warmth""]}",image.14527.jpg,v,1.0,"the verb 'cuddle' that can be interpreted as:
 1. move or arrange oneself in a comfortable and cozy position
 2. hold (a person or thing) close, as for affection, comfort, or warmth
---
Generate a natural ambiguous sentence using polysemous word 'cuddle' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'cuddle' should be interpreted as 'move or arrange oneself in a comfortable and cozy position'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9086,pose,'display' is a hypernym of the specific sense of 'pose'.,"{""n"": [""affected manners intended to impress others"", ""a posture assumed by models for photographic or artistic purposes"", ""a deliberate pretense or exaggerated display""], ""v"": [""introduce"", ""assume a posture as for artistic purposes"", ""pretend to be someone you are not; sometimes with fraudulent intentions"", ""behave affectedly or unnaturally in order to impress others"", ""put into a certain place or abstract location"", ""be a mystery or bewildering to""]}",image.1366.jpg,n,2.0,"the noun 'pose' that can be interpreted as:
 1. affected manners intended to impress others
 2. a posture assumed by models for photographic or artistic purposes
 3. a deliberate pretense or exaggerated display
---
Generate a natural ambiguous sentence using polysemous word 'pose' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'pose' should be interpreted as 'a posture assumed by models for photographic or artistic purposes'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9092,scream,'shout' is a hypernym of the specific sense of 'scream'.,"{""n"": [""sharp piercing cry"", ""a high-pitched noise resembling a human cry"", ""a joke that seems extremely funny""], ""v"": [""utter a sudden loud cry"", ""utter or declare in a very loud voice"", ""make a loud, piercing sound""]}",image.13141.jpg,v,2.0,"the verb 'scream' that can be interpreted as:
 1. utter a sudden loud cry
 2. utter or declare in a very loud voice
 3. make a loud, piercing sound
---
Generate a natural ambiguous sentence using polysemous word 'scream' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'scream' should be interpreted as 'utter or declare in a very loud voice'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9095,kelpie,'sheepdog' is a hypernym of the specific sense of 'kelpie'.,"{""n"": [""(Scottish folklore) water spirit in the form of a horse that likes to drown its riders"", ""an Australian sheepdog with pointed ears""]}",image.3965.jpg,n,2.0,"the noun 'kelpie' that can be interpreted as:
 1. (Scottish folklore) water spirit in the form of a horse that likes to drown its riders
 2. an Australian sheepdog with pointed ears
---
Generate a natural ambiguous sentence using polysemous word 'kelpie' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'kelpie' should be interpreted as 'an Australian sheepdog with pointed ears'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9115,bubble,'globule' is a hypernym of the specific sense of 'bubble'.,"{""n"": [""a hollow globule of gas (e.g., air or carbon dioxide)"", ""a speculative scheme that depends on unstable factors that the planner cannot control"", ""an impracticable and illusory idea"", ""a dome-shaped covering made of transparent glass or plastic""], ""v"": [""form, produce, or emit bubbles"", ""flow in an irregular current with a bubbling noise"", ""rise in bubbles or as if in bubbles"", ""cause to form bubbles"", ""expel gas from the stomach""]}",image.8580.jpg,n,1.0,"the noun 'bubble' that can be interpreted as:
 1. a hollow globule of gas (e.g., air or carbon dioxide)
 2. a speculative scheme that depends on unstable factors that the planner cannot control
 3. an impracticable and illusory idea
 4. a dome-shaped covering made of transparent glass or plastic
---
Generate a natural ambiguous sentence using polysemous word 'bubble' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'bubble' should be interpreted as 'a hollow globule of gas (e.g., air or carbon dioxide)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9134,bottle,'vessel' is a hypernym of the specific sense of 'bottle'.,"{""n"": [""a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped"", ""the quantity contained in a bottle"", ""a vessel fitted with a flexible teat and filled with milk or formula; used as a substitute for breast feeding infants and very young children""], ""v"": [""store (liquids or gases) in bottles"", ""put into bottles""]}",image.9677.jpg,n,1.0,"the noun 'bottle' that can be interpreted as:
 1. a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped
 2. the quantity contained in a bottle
 3. a vessel fitted with a flexible teat and filled with milk or formula; used as a substitute for breast feeding infants and very young children
---
Generate a natural ambiguous sentence using polysemous word 'bottle' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'bottle' should be interpreted as 'a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9148,blow,'amplify' is a hypernym of the specific sense of 'blow'.,"{""n"": [""a powerful stroke with the fist or a weapon"", ""an impact (as from a collision)"", ""an unfortunate happening that hinders or impedes; something that is thwarting or frustrating"", ""an unpleasant or disappointing surprise"", ""a strong current of air"", ""street names for cocaine"", ""forceful exhalation through the nose or mouth""], ""v"": [""exhale hard"", ""be blowing or storming"", ""free of obstruction by blowing air through"", ""be in motion due to some air or water current"", ""make a sound as if blown"", ""shape by blowing"", ""make a mess of, destroy or ruin"", ""spend thoughtlessly; throw away"", ""spend lavishly or wastefully on"", ""sound by having air expelled through a tube"", ""play or sound a wind instrument"", ""provide sexual gratification through oral stimulation"", ""cause air to go in, on, or through"", ""cause to move by means of an air current"", ""spout moist air from the blowhole"", ""leave; informal or rude"", ""lay eggs"", ""cause to be revealed and jeopardized"", ""show off"", ""allow to regain its breath"", ""melt, break, or become otherwise unusable"", ""burst suddenly""]}",image.1242.jpg,n,5.0,"the noun 'blow' that can be interpreted as:
 1. a powerful stroke with the fist or a weapon
 2. an impact (as from a collision)
 3. an unfortunate happening that hinders or impedes; something that is thwarting or frustrating
 4. an unpleasant or disappointing surprise
 5. a strong current of air
 6. street names for cocaine
 7. forceful exhalation through the nose or mouth
---
Generate a natural ambiguous sentence using polysemous word 'blow' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'blow' should be interpreted as 'a strong current of air'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9180,blow,'excite' is a hypernym of the specific sense of 'blow'.,"{""n"": [""a powerful stroke with the fist or a weapon"", ""an impact (as from a collision)"", ""an unfortunate happening that hinders or impedes; something that is thwarting or frustrating"", ""an unpleasant or disappointing surprise"", ""a strong current of air"", ""street names for cocaine"", ""forceful exhalation through the nose or mouth""], ""v"": [""exhale hard"", ""be blowing or storming"", ""free of obstruction by blowing air through"", ""be in motion due to some air or water current"", ""make a sound as if blown"", ""shape by blowing"", ""make a mess of, destroy or ruin"", ""spend thoughtlessly; throw away"", ""spend lavishly or wastefully on"", ""sound by having air expelled through a tube"", ""play or sound a wind instrument"", ""provide sexual gratification through oral stimulation"", ""cause air to go in, on, or through"", ""cause to move by means of an air current"", ""spout moist air from the blowhole"", ""leave; informal or rude"", ""lay eggs"", ""cause to be revealed and jeopardized"", ""show off"", ""allow to regain its breath"", ""melt, break, or become otherwise unusable"", ""burst suddenly""]}",image.6616.jpg,n,6.0,"the noun 'blow' that can be interpreted as:
 1. a powerful stroke with the fist or a weapon
 2. an impact (as from a collision)
 3. an unfortunate happening that hinders or impedes; something that is thwarting or frustrating
 4. an unpleasant or disappointing surprise
 5. a strong current of air
 6. street names for cocaine
 7. forceful exhalation through the nose or mouth
---
Generate a natural ambiguous sentence using polysemous word 'blow' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'blow' should be interpreted as 'street names for cocaine'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9183,drink,'consume' is a hypernym of the specific sense of 'drink'.,"{""n"": [""a single serving of a beverage"", ""the act of drinking alcoholic beverages to excess"", ""any liquid suitable for drinking"", ""any large deep body of water"", ""the act of swallowing""], ""v"": [""take in liquids"", ""consume alcohol"", ""propose a toast to"", ""be fascinated or spell-bound by; pay close attention to"", ""drink excessive amounts of alcohol; be an alcoholic""]}",image.4964.jpg,v,2.0,"the verb 'drink' that can be interpreted as:
 1. take in liquids
 2. consume alcohol
 3. propose a toast to
 4. be fascinated or spell-bound by; pay close attention to
 5. drink excessive amounts of alcohol; be an alcoholic
---
Generate a natural ambiguous sentence using polysemous word 'drink' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'drink' should be interpreted as 'consume alcohol'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9209,blow,'displace' is a hypernym of the specific sense of 'blow'.,"{""n"": [""a powerful stroke with the fist or a weapon"", ""an impact (as from a collision)"", ""an unfortunate happening that hinders or impedes; something that is thwarting or frustrating"", ""an unpleasant or disappointing surprise"", ""a strong current of air"", ""street names for cocaine"", ""forceful exhalation through the nose or mouth""], ""v"": [""exhale hard"", ""be blowing or storming"", ""free of obstruction by blowing air through"", ""be in motion due to some air or water current"", ""make a sound as if blown"", ""shape by blowing"", ""make a mess of, destroy or ruin"", ""spend thoughtlessly; throw away"", ""spend lavishly or wastefully on"", ""sound by having air expelled through a tube"", ""play or sound a wind instrument"", ""provide sexual gratification through oral stimulation"", ""cause air to go in, on, or through"", ""cause to move by means of an air current"", ""spout moist air from the blowhole"", ""leave; informal or rude"", ""lay eggs"", ""cause to be revealed and jeopardized"", ""show off"", ""allow to regain its breath"", ""melt, break, or become otherwise unusable"", ""burst suddenly""]}",image.12430.jpg,v,14.0,"the verb 'blow' that can be interpreted as:
 1. exhale hard
 2. be blowing or storming
 3. free of obstruction by blowing air through
 4. be in motion due to some air or water current
 5. make a sound as if blown
 6. shape by blowing
 7. make a mess of, destroy or ruin
 8. spend thoughtlessly; throw away
 9. spend lavishly or wastefully on
 10. sound by having air expelled through a tube
 11. play or sound a wind instrument
 12. provide sexual gratification through oral stimulation
 13. cause air to go in, on, or through
 14. cause to move by means of an air current
 15. spout moist air from the blowhole
 16. leave; informal or rude
 17. lay eggs
 18. cause to be revealed and jeopardized
 19. show off
 20. allow to regain its breath
 21. melt, break, or become otherwise unusable
 22. burst suddenly
---
Generate a natural ambiguous sentence using polysemous word 'blow' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'blow' should be interpreted as 'cause to move by means of an air current'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9214,pannier,'hoop' is a hypernym of the specific sense of 'pannier'.,"{""n"": [""either of a pair of bags or boxes hung over the rear wheel of a vehicle (as a bicycle)"", ""a large basket (usually one of a pair) carried by a beast of burden or on by a person"", ""set of small hoops used to add fullness over the hips""]}",image.6805.jpg,n,3.0,"the noun 'pannier' that can be interpreted as:
 1. either of a pair of bags or boxes hung over the rear wheel of a vehicle (as a bicycle)
 2. a large basket (usually one of a pair) carried by a beast of burden or on by a person
 3. set of small hoops used to add fullness over the hips
---
Generate a natural ambiguous sentence using polysemous word 'pannier' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'pannier' should be interpreted as 'set of small hoops used to add fullness over the hips'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9301,anklet,'sock' is a hypernym of the specific sense of 'anklet'.,"{""n"": [""a shoe for a child or woman that has a strap around the ankle"", ""a sock that reaches just above the ankle"", ""an ornament worn around the ankle""]}",image.10368.jpg,n,2.0,"the noun 'anklet' that can be interpreted as:
 1. a shoe for a child or woman that has a strap around the ankle
 2. a sock that reaches just above the ankle
 3. an ornament worn around the ankle
---
Generate a natural ambiguous sentence using polysemous word 'anklet' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'anklet' should be interpreted as 'a sock that reaches just above the ankle'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9367,strike,'touch' is a hypernym of the specific sense of 'strike'.,"{""n"": [""a group's refusal to work in protest against low pay or bad work conditions"", ""an attack that is intended to seize or inflict damage on or destroy an objective"", ""a gentle blow"", ""a score in tenpins: knocking down all ten with the first ball"", ""(baseball) a pitch that the batter swings at and misses, or that the batter hits into foul territory, or that the batter does not swing at but the umpire judges to be in the area over home plate and between the batter's knees and shoulders"", ""a conspicuous success""], ""v"": [""deliver a sharp blow, as with the hand, fist, or weapon"", ""have an emotional or cognitive impact upon"", ""hit against; come into sudden contact with"", ""make a strategic, offensive, assault against an enemy, opponent, or a target"", ""indicate (a certain time) by striking"", ""affect or afflict suddenly, usually adversely"", ""stop work in order to press demands"", ""touch or seem as if touching visually or audibly"", ""attain"", ""produce by manipulating keys or strings of musical instruments, also metaphorically"", ""cause to form (an electric arc) between electrodes of an arc lamp"", ""find unexpectedly"", ""produce by ignition or a blow"", ""remove by erasing or crossing out or as if by drawing a line"", ""cause to experience suddenly"", ""drive something violently into a location"", ""occupy or take on"", ""form by stamping, punching, or printing"", ""smooth with a strickle"", ""pierce with force"", ""arrive at after reckoning, deliberating, and weighing""]}",image.256.jpg,v,1.0,"the verb 'strike' that can be interpreted as:
 1. deliver a sharp blow, as with the hand, fist, or weapon
 2. have an emotional or cognitive impact upon
 3. hit against; come into sudden contact with
 4. make a strategic, offensive, assault against an enemy, opponent, or a target
 5. indicate (a certain time) by striking
 6. affect or afflict suddenly, usually adversely
 7. stop work in order to press demands
 8. touch or seem as if touching visually or audibly
 9. attain
 10. produce by manipulating keys or strings of musical instruments, also metaphorically
 11. cause to form (an electric arc) between electrodes of an arc lamp
 12. find unexpectedly
 13. produce by ignition or a blow
 14. remove by erasing or crossing out or as if by drawing a line
 15. cause to experience suddenly
 16. drive something violently into a location
 17. occupy or take on
 18. form by stamping, punching, or printing
 19. smooth with a strickle
 20. pierce with force
 21. arrive at after reckoning, deliberating, and weighing
---
Generate a natural ambiguous sentence using polysemous word 'strike' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'strike' should be interpreted as 'deliver a sharp blow, as with the hand, fist, or weapon'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9389,somali,'african' is a hypernym of the specific sense of 'somali'.,"{""n"": [""a member of a tall dark (mostly Muslim) people inhabiting Somalia"", ""the Cushitic language spoken by the Somali""], ""a"": [""of or relating to the African republic of Somalia or its people or their language and culture""]}",image.727.jpg,n,1.0,"the noun 'somali' that can be interpreted as:
 1. a member of a tall dark (mostly Muslim) people inhabiting Somalia
 2. the Cushitic language spoken by the Somali
---
Generate a natural ambiguous sentence using polysemous word 'somali' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'somali' should be interpreted as 'a member of a tall dark (mostly Muslim) people inhabiting Somalia'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9437,draw,'displace' is a hypernym of the specific sense of 'draw'.,"{""n"": [""a gully that is shallower than a ravine"", ""an entertainer who attracts large audiences"", ""the finish of a contest in which the score is tied and the winner is undecided"", ""anything (straws or pebbles etc.) taken or chosen at random"", ""a playing card or cards dealt or taken from the pack"", ""a golf shot that curves to the left for a right-handed golfer"", ""(American football) the quarterback moves back as if to pass and then hands the ball to the fullback who is running toward the line of scrimmage"", ""poker in which a player can discard cards and receive substitutes from the dealer"", ""the act of drawing or hauling something""], ""v"": [""cause to move by pulling"", ""get or derive"", ""make a mark or lines on a surface"", ""make, formulate, or derive in the mind"", ""bring, take, or pull out of a container or from under a cover"", ""represent by making a drawing of, as with a pencil, chalk, etc. on a surface"", ""take liquid out of a container or well"", ""give a description of"", ""select or take in from a given group or region"", ""elicit responses, such as objections, criticism, applause, etc."", ""suck in or take (air)"", ""move or go steadily or gradually"", ""remove (a commodity) from (a supply source)"", ""choose at random"", ""earn or achieve a base by being walked by the pitcher"", ""bring or lead someone to a certain action or condition"", ""cause to flow"", ""write a legal document or paper"", ""engage in drawing"", ""move or pull so as to cover or uncover something"", ""allow a draft"", ""require a specified depth for floating"", ""pull (a person) apart with four horses tied to his extremities, so as to execute him"", ""cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense"", ""take in, also metaphorically"", ""direct toward itself or oneself by means of some psychological power or physical attributes"", ""thread on or as if on a string"", ""stretch back a bowstring (on an archer's bow)"", ""pass over, across, or through"", ""finish a game with an equal number of points, goals, etc."", ""contract"", ""reduce the diameter of (a wire or metal rod) by pulling it through a die"", ""steep; pass through a strainer"", ""remove the entrails of"", ""flatten, stretch, or mold metal or glass, by rolling or by pulling it through a die or by stretching"", ""cause to localize at one point""]}",image.5946.jpg,v,1.0,"the verb 'draw' that can be interpreted as:
 1. cause to move by pulling
 2. get or derive
 3. make a mark or lines on a surface
 4. make, formulate, or derive in the mind
 5. bring, take, or pull out of a container or from under a cover
 6. represent by making a drawing of, as with a pencil, chalk, etc. on a surface
 7. take liquid out of a container or well
 8. give a description of
 9. select or take in from a given group or region
 10. elicit responses, such as objections, criticism, applause, etc.
 11. suck in or take (air)
 12. move or go steadily or gradually
 13. remove (a commodity) from (a supply source)
 14. choose at random
 15. earn or achieve a base by being walked by the pitcher
 16. bring or lead someone to a certain action or condition
 17. cause to flow
 18. write a legal document or paper
 19. engage in drawing
 20. move or pull so as to cover or uncover something
 21. allow a draft
 22. require a specified depth for floating
 23. pull (a person) apart with four horses tied to his extremities, so as to execute him
 24. cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense
 25. take in, also metaphorically
 26. direct toward itself or oneself by means of some psychological power or physical attributes
 27. thread on or as if on a string
 28. stretch back a bowstring (on an archer's bow)
 29. pass over, across, or through
 30. finish a game with an equal number of points, goals, etc.
 31. contract
 32. reduce the diameter of (a wire or metal rod) by pulling it through a die
 33. steep; pass through a strainer
 34. remove the entrails of
 35. flatten, stretch, or mold metal or glass, by rolling or by pulling it through a die or by stretching
 36. cause to localize at one point
---
Generate a natural ambiguous sentence using polysemous word 'draw' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'draw' should be interpreted as 'cause to move by pulling'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9454,badger,'mustelid' is a hypernym of the specific sense of 'badger'.,"{""n"": [""a native or resident of Wisconsin"", ""sturdy carnivorous burrowing mammal with strong claws; widely distributed in the northern hemisphere""], ""v"": [""annoy persistently"", ""persuade through constant efforts""]}",image.10927.jpg,n,2.0,"the noun 'badger' that can be interpreted as:
 1. a native or resident of Wisconsin
 2. sturdy carnivorous burrowing mammal with strong claws; widely distributed in the northern hemisphere
---
Generate a natural ambiguous sentence using polysemous word 'badger' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'badger' should be interpreted as 'sturdy carnivorous burrowing mammal with strong claws; widely distributed in the northern hemisphere'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9504,groom,'beautify' is a hypernym of the specific sense of 'groom'.,"{""n"": [""a man participant in his own marriage ceremony"", ""someone employed in a stable to take care of the horses"", ""a man who has recently been married""], ""v"": [""educate for a future role or function"", ""give a neat appearance to"", ""care for one's external appearance""]}",image.8960.jpg,v,3.0,"the verb 'groom' that can be interpreted as:
 1. educate for a future role or function
 2. give a neat appearance to
 3. care for one's external appearance
---
Generate a natural ambiguous sentence using polysemous word 'groom' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'groom' should be interpreted as 'care for one's external appearance'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9510,sand,'smooth' is a hypernym of the specific sense of 'sand'.,"{""n"": [""a loose material consisting of grains of rock or coral"", ""French writer known for works concerning women's rights and independence (1804-1876)"", ""fortitude and determination""], ""v"": [""rub with sandpaper""]}",image.8370.jpg,v,1.0,"the verb 'sand' that can be interpreted as:
 1. rub with sandpaper
---
Generate a natural ambiguous sentence using polysemous word 'sand' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'sand' should be interpreted as 'rub with sandpaper'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9526,knight,'chessman' is a hypernym of the specific sense of 'knight'.,"{""n"": [""originally a person of noble birth trained to arms and chivalry; today in Great Britain a person honored by the sovereign for personal merit"", ""a chessman shaped to resemble the head of a horse; can move two squares horizontally and one vertically (or vice versa)""], ""v"": [""raise (someone) to knighthood""]}",image.11027.jpg,n,2.0,"the noun 'knight' that can be interpreted as:
 1. originally a person of noble birth trained to arms and chivalry; today in Great Britain a person honored by the sovereign for personal merit
 2. a chessman shaped to resemble the head of a horse; can move two squares horizontally and one vertically (or vice versa)
---
Generate a natural ambiguous sentence using polysemous word 'knight' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'knight' should be interpreted as 'a chessman shaped to resemble the head of a horse; can move two squares horizontally and one vertically (or vice versa)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9527,camper,'rv' is a hypernym of the specific sense of 'camper'.,"{""n"": [""someone living temporarily in a tent or lodge for recreation"", ""a recreational vehicle equipped for camping out while traveling""]}",image.8494.jpg,n,2.0,"the noun 'camper' that can be interpreted as:
 1. someone living temporarily in a tent or lodge for recreation
 2. a recreational vehicle equipped for camping out while traveling
---
Generate a natural ambiguous sentence using polysemous word 'camper' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'camper' should be interpreted as 'a recreational vehicle equipped for camping out while traveling'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9590,suicide,'slayer' is a hypernym of the specific sense of 'suicide'.,"{""n"": [""the act of killing yourself"", ""a person who kills himself intentionally""]}",image.8627.jpg,n,1.0,"the noun 'suicide' that can be interpreted as:
 1. the act of killing yourself
 2. a person who kills himself intentionally
---
Generate a natural ambiguous sentence using polysemous word 'suicide' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'suicide' should be interpreted as 'the act of killing yourself'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
9648,magnolia,'magnolias' is a hypernym of the specific sense of 'magnolia'.,"{""n"": [""dried bark of various magnolias; used in folk medicine"", ""any shrub or tree of the genus Magnolia; valued for their longevity and exquisite fragrant blooms""]}",image.3678.jpg,n,2.0,"the noun 'magnolia' that can be interpreted as:
 1. dried bark of various magnolias; used in folk medicine
 2. any shrub or tree of the genus Magnolia; valued for their longevity and exquisite fragrant blooms
---
Generate a natural ambiguous sentence using polysemous word 'magnolia' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'magnolia' should be interpreted as 'any shrub or tree of the genus Magnolia; valued for their longevity and exquisite fragrant blooms'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
